Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Timestamp,Flow_Duration,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Bwd_Pkt_Len_Max,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Std,FIN_Flag_Cnt,Pkt_Size_Avg,Init_Bwd_Win_Byts,Idle_Mean,Idle_Max,Idle_Min,Label
1.6666249607467933,3.409009484659359,-1.3873175734956045,-0.07688713479622777,0.9677057766802921,-1.6672974098662818,-0.13989413285048624,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.26929554620972196,-0.2332458883782634,-0.053930132140408954,-0.17848058578184942,-0.24485488143825598,-0.005320877677089396,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.4878555227832109,-0.23380057347385064,-0.2628441205821917,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,1.6994357670637477,-0.22614893701454336,-0.17670827120309546,-0.23876230731986628,1
-0.7390462382877471,0.24705334490047162,-1.0016071828475523,-0.1190647575694152,-0.34838786842659963,0.745131371208785,-0.14044491831031658,1.1301602368541617,0.4451949293648506,1.0880465744212229,0.7016385990118201,-0.2681506868492868,-0.23379542179714033,-0.053930132140408954,-0.17882880004722002,-0.24550113454164496,-0.005841963630052474,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.23275349870214235,-0.26182950036600927,1.7732898976720364,-0.030993786368687184,0.685284594223187,-0.5092612365470142,-0.2266641308251795,-0.17705643631081547,-0.23935854932547257,1
1.630457608498337,0.24764574886108218,1.2093766332947766,0.5135995840283963,-0.35491175778864026,0.49171250869125643,-0.17734754411895068,-0.40603118030660634,-0.7687500267611576,-0.9231429059450511,-0.31059149806499065,0.8339463664193154,-0.2732244446015593,-0.05273814841782764,-0.20285558435778991,-0.29267761108904117,-0.037628206760800226,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,0.9930100736242061,0.29270640283134686,-0.4130020562522259,-0.030993786368687184,-0.9139385704875278,-0.5092612365470142,-0.2636292867383232,-0.20107982874349623,-0.2828842157347313,1
1.6917110512242102,0.24764574886108218,-0.9974905709561531,2.9177240821000803,-0.905978341511455,-1.8910187494325374,-0.13383549279235227,-0.5230743358998078,5.376520684614922,1.1312051469612716,2.211001183680159,-0.17791866423362518,-0.25962349248435557,-0.034313711275411884,-0.17882880004722002,-0.2862150800551513,0.010311700911802939,-0.10966546289333651,-0.1782839461330084,0.00643177585862885,-0.1499607965409119,2.41822110857369,-0.24375662996355224,-0.0006238625821446644,2.3485008168803607,-0.030993786368687184,0.3355757121456319,-0.3345066255728298,-0.2508782399250785,-0.17705643631081547,-0.2769217956786685,1
-0.6766610922320657,0.24705334490047162,1.0251784306247222,0.5135995840283963,-0.4177835765077754,0.5530873894572204,-0.15999780213429435,-0.4352919692049067,-0.7687500267611576,-0.9231429059450511,-0.8555442403003558,-0.13614048360343944,-0.26081598000331846,-0.02053090611231938,-0.17882880004722002,-0.2933238641924302,-0.0037576198182001624,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.08678586229780953,-0.19374901318539406,-0.4130020562522259,-0.030993786368687184,-0.9122525154904685,-0.5092612365470142,-0.251996210494159,-0.17705643631081547,-0.28348045774033764,1
-0.7273048162409862,0.2473495468807769,0.7232935585887873,-0.18233119172919637,-0.410797818872316,-0.369515656895657,-0.1511852347770086,-0.5230743358998078,1.6139859958495482,1.0276245728651545,0.9548464193215793,-0.27749047666253185,-0.21318791858925587,-0.054490601307980294,-0.1659448722285086,-0.22094351661286338,-0.04544449605524639,-0.12758710310398189,-0.14988117316081803,-0.038088062960846596,-0.13769050286731535,1.1104866244630844,-0.31390163831376916,-0.1294030357713132,-0.4130020562522259,-0.030993786368687184,1.2395751745064212,-0.34977313380337105,-0.2073443629263239,-0.16417432732517506,-0.21670135311243377,1
-0.7270690447139428,0.2473495468807769,0.7314864234314739,-0.18233119172919637,-0.410797818872316,-2.0107987586693383,-0.14925748566760233,-0.5230743358998078,0.4347748009860866,1.0276245728651545,-0.04860756419670003,-0.28208317275220174,-0.20934118465711743,-0.054490601307980294,-0.16350737237091453,-0.21641974488914045,-0.04544449605524639,-0.12559580974724352,-0.1470307156582326,-0.038088062960846596,-0.1353690959560944,1.1104866244630844,-0.31390163831376916,-0.1416127642039671,2.8458198896694062,-0.030993786368687184,0.5240555851293947,-0.34977313380337105,-0.20373800625187088,-0.16173717157113499,-0.21252765907318977,1
0.8476961387142774,0.24705334490047162,-0.9974905709561531,2.9177240821000803,-0.905978341511455,0.3867812609300923,-0.1674334058420042,-0.5230743358998078,1.5731738263660557,1.1312051469612716,2.9620377244441034,-0.11005325665271058,-0.26072255932210936,-0.0427681123806078,-0.19240915639667258,-0.2836300676415953,-0.04544449605524639,-0.14437086139649105,-0.17390645782546654,-0.038088062960846596,-0.15725664683332066,0.2386636350560143,-0.20103198143500875,0.09700115265773175,2.3817524055332013,-0.030993786368687184,0.4499429301649083,-0.3340801867954404,-0.2519086275463508,-0.1906348755118959,-0.2745368276562434,1
-0.09520135223765373,1.4384764436817519,-1.2042090622085675,-0.18233119172919637,-0.899569919217769,0.941135022687186,0.17047347376392133,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.3498193424543257,0.4286671146589859,-0.054490601307980294,0.2407693897243272,0.5338801081454759,-0.04544449605524639,0.2046744169917928,0.3257380215562912,-0.038088062960846596,0.2496528217478405,0.38396746662385933,-0.31390163831376916,-0.3216900480005831,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,0.7360252811855701,0.39440200789669827,0.24248251849179772,0.4797093094357065,1
-0.7264088844382214,0.24705334490047162,-1.0411589441570732,-0.1190647575694152,2.3128393894783916,-1.8316237035299918,-0.16247633670353095,0.7461123825639696,0.40872448003917655,1.0276245728651545,2.0412856961190147,-0.232902503452603,-0.23571878876320956,-0.054490601307980294,-0.18022165710870233,-0.24743989385181195,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.05194402807967581,-0.22886286508814635,-0.1756616093291878,-0.4130020562522259,-0.030993786368687184,1.2395751745064212,-0.34977313380337105,-0.22846730916240604,-0.1784490967416955,-0.2411472753422914,1
-0.6674660026773734,0.24705334490047162,1.2090537617738826,0.5135995840283963,-0.35491175778864026,0.5164604444839839,-0.17927529322835692,-0.20120565801850399,-0.7687500267611576,-0.9231429059450511,1.5624796046126361,4.168256986167573,-0.2752357369146488,-0.05366963238646733,-0.20459665568464283,-0.2946163703992081,-0.04023363652561561,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,5.376609680965373,0.6620521014580807,-0.4130020562522259,-0.030993786368687184,-0.9178691861994223,-0.5092612365470142,-0.2649172712649136,-0.20282065428209628,-0.28348045774033764,1
-0.7279178222112991,0.24705334490047162,-1.0411589441570732,-0.1190647575694152,1.9426519683332173,0.026451315787981343,-0.14044491831031658,-0.49564234630765114,0.40872448003917655,1.0276245728651545,-0.24331352940657938,-0.2977267030083489,-0.191756115253056,-0.054490601307980294,-0.15236451587905603,-0.19573964558069282,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.05194402807967581,-0.27332756850795575,-0.26182950036600927,2.8458198896694062,-0.030993786368687184,0.5240555851293947,-0.34977313380337105,-0.1872518043115141,-0.15059588812409463,-0.19344791489378868,0
0.8752814073783541,-2.3084786071800685,-1.4019678687561719,-0.09797594618282149,1.5422121752791111,-1.266380850024098,-0.14347423833938355,2.1469726510700986,0.4712452503117607,1.1312051469612716,1.4707339813674707,-0.2612773675617287,-0.23681785560096338,-0.05337755690477523,-0.1805698713740729,-0.2493786531619789,-0.007926307441904786,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.4878555227832109,-0.2264673874518934,-0.25573865123803724,-0.4130020562522259,-0.030993786368687184,1.096966535286402,-0.5043145467292969,-0.22949769678367832,-0.17879726184941552,-0.24293600135911028,1
-0.7290495255411074,0.2473495468807769,-0.9966430332138063,-0.18233119172919637,-0.410797818872316,-1.6445293089369726,-0.15862083848471845,-0.5230743358998078,1.6139859958495482,1.0276245728651545,1.5551749351151256,-0.2528526959637437,-0.22802532089893268,-0.054490601307980294,-0.1753466573935142,-0.2383923504043661,-0.04544449605524639,-0.13526780605140135,-0.16087579495650464,-0.038088062960846596,-0.14664450095345338,1.1104866244630844,-0.31390163831376916,-0.06390324966700173,-0.4130020562522259,-0.030993786368687184,1.2395751745064212,-0.34977313380337105,-0.22125459581349993,-0.17357478523361536,-0.23279988726380343,1
0.8801383008354481,0.24932422674947877,-1.0177507588922547,-0.09797594618282149,1.1908458862757534,-0.7585532075573318,-0.14898209293768716,-0.2204080507330136,-0.2633738003911027,-0.08586659866810448,-0.3642243337242355,-0.28269628340336916,-0.2087916512382405,-0.054490601307980294,-0.16315915810554396,-0.21577349178575148,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.4878555227832109,-0.263017789835934,-0.24185024003367248,0.266120077496225,-0.030993786368687184,-0.1329789715371385,-0.5051674242840757,-0.20322281244123472,-0.16138900646341497,-0.21193141706758348,1
-0.7279178222112991,0.24705334490047162,-1.0411589441570732,-0.1190647575694152,1.9426519683332173,0.11752371950521817,-0.12860303092396386,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.28761655407446945,-0.22198045329128657,-0.027698596311682495,-0.16315915810554396,-0.24679364074842294,-0.04544449605524639,-0.10426052378218949,-0.15639650459529897,0.01630370556085954,-0.13503746639734854,2.272917277005845,-0.31390163831376916,-0.1563233137243611,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,2.2782837634921465,-0.2155874638965023,-0.16138900646341497,-0.24055103333668515,0
-0.7390462382877471,0.24705334490047162,-1.0016071828475523,-0.1190647575694152,-0.34838786842659963,0.7490910409356214,-0.16082398032403988,0.2907413553341705,0.4451949293648506,1.0880465744212229,1.353325643533169,-0.24231840605020583,-0.23242158824994805,-0.054490601307980294,-0.17813237151647884,-0.243562375231478,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.2353214919482001,-0.188177744886648,0.882853918034784,-0.030993786368687184,1.0214418092618784,-0.5092612365470142,-0.22537614629858913,-0.17636010609537545,-0.23756982330865373,1
-0.7389990839823385,0.24705334490047162,0.8694736396735676,-0.1190647575694152,-0.34838786842659963,0.6382202885842027,-0.14374963106929875,0.7845171679929888,0.4451949293648506,1.0880465744212229,0.6317558871721753,-0.2926924894175025,-0.19835051627957903,-0.054490601307980294,-0.15654308706350298,-0.20349468282136068,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.26987446278813176,-0.25513774680599655,-0.4130020562522259,-0.030993786368687184,1.3059635900156297,-0.5092612365470142,-0.1934341300391479,-0.15477386941673477,-0.20060281896106408,1
-0.7520608265805423,0.2472508128873418,-1.4051965839651124,-0.18233119172919637,-0.9315542971520214,1.4301542339514794,-0.1591716239445488,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.25040505000303465,-0.22912438773668653,-0.054490601307980294,-0.17604308592425538,-0.23968485661114408,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-1.2143746806224363,-0.24086831266330505,-0.19892689660070206,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,-0.5092612365470142,-0.22228498343477224,-0.17427111544905538,-0.23399237127501601,1
0.8836277194356902,3.408713282679054,-1.3873175734956045,-0.09797594618282149,1.8077864324949255,-1.6514587309589364,-0.1577946602949729,0.8009763617482827,0.46082512193299663,1.113941717945252,1.5766019662766626,-0.25632026228511867,-0.22637672064230194,-0.054490601307980294,-0.1743020145974025,-0.2364535910941991,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.05194402807967581,-0.24492575068303893,-0.20678978222195926,-0.4130020562522259,-0.030993786368687184,1.334415768091005,-0.5036322446854737,-0.2197090143815915,-0.17253028991045533,-0.2310111612469846,1
1.5875000362710312,0.24764574886108218,0.5900686972798808,0.5135995840283963,-0.46905095485726306,0.755030545525876,-0.18065225687793282,-0.4910703480422917,-0.7661449946664666,-0.9188270486910463,-0.18516262946508433,0.936017139849039,-0.2719879944090862,-0.054490601307980294,-0.20320379862316051,-0.2900925986754852,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,0.5729312735993969,1.3781306047803656,-0.4130020562522259,-0.030993786368687184,-0.899080210825943,-0.5092612365470142,-0.26247010066439186,-0.20142799385121624,-0.2804992477123062,1
-0.7390462382877471,0.24705334490047162,-1.0016071828475523,-0.1190647575694152,-0.34838786842659963,0.755030545525876,-0.15035905658726306,-0.50478634283837,-0.7791701551399216,-0.9404063349610706,-0.9523870758101913,-0.2795260637562005,-0.2115393183326251,-0.054490601307980294,-0.16490022943239685,-0.21900475730269642,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.2608432488874447,-0.23763620973338148,-0.4130020562522259,-0.030993786368687184,-0.922790359222089,-0.5092612365470142,-0.20579878149441547,-0.16312983200201503,-0.2149126270956149,1
0.8976797024474764,-2.3077874692260227,-1.3873175734956045,-0.07688713479622777,1.564728253608278,0.7362221143234031,-0.12254439086582991,0.7945755641767795,0.45474671371205094,1.103871384352574,0.07064321910781526,-0.31536382709782934,-0.15603644302605627,-0.054490601307980294,-0.12973058862996842,-0.1537331938604085,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.05194402807967581,-0.2854253265227617,-0.2852736755034784,-0.4130020562522259,-0.030993786368687184,1.3233510321728035,-0.48768343441110945,-0.1537642066201644,-0.12796515612229392,-0.1546921845293802,1
-1.3123954377518665,0.24764574886108218,-0.0534546028020686,-0.435396928368321,-0.905978341511455,-2.3265824193845397,-0.1500836638573479,-0.5230743358998078,1.7181872796371884,1.113941717945252,0.9700585082073907,-0.28018162018128445,-0.21098978491374817,-0.054490601307980294,-0.16455201516702628,-0.21835850419930744,-0.04544449605524639,-0.12644922118584567,-0.1482523403021978,-0.038088062960846596,-0.13636398463233193,1.1104866244630844,-0.31390163831376916,-0.13655746769881913,-0.4130020562522259,-0.030993786368687184,1.334415768091005,-0.505679150816943,-0.20528358768377933,-0.16278166689429502,-0.21431638509000864,1
-0.8534897375146093,-0.2513558539598833,-1.1226032853025967,-0.18233119172919637,-0.899569919217769,0.971822463070168,0.2944002022257522,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.35165351575300235,0.6759571531535996,-0.054490601307980294,0.3974658091410876,0.824694004670521,-0.04544449605524639,0.33268613278211695,0.508981718151068,-0.038088062960846596,0.3988861231834742,0.38396746662385933,-0.31390163831376916,-0.32656621603740105,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,0.7360252811855701,0.6262392226829654,0.39915681696580263,0.7480182119585345,1
-0.7259844956895433,0.2473495468807769,0.8660027708239566,-0.18233119172919637,-0.410797818872316,-1.2158950610069341,-0.145677380178705,-0.5230743358998078,1.6139859958495482,1.0276245728651545,0.6661312131505018,-0.28933949953488725,-0.20219725021171747,-0.054490601307980294,-0.15898058692109704,-0.2080184545450836,-0.04544449605524639,-0.12189769351330082,-0.14173700886771684,-0.038088062960846596,-0.1310579116923983,1.1104866244630844,-0.31390163831376916,-0.16090378144206866,-0.4130020562522259,-0.030993786368687184,1.2395751745064212,-0.34977313380337105,-0.19704048671360094,-0.15721102517077484,-0.20477651300030808,1
-0.7279178222112991,0.24705334490047162,-1.0411589441570732,-0.1190647575694152,1.9426519683332173,-0.03195381268285532,-0.15972240940437918,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.2478393885003487,-0.23022345457444035,-0.054490601307980294,-0.17673951445499653,-0.24097736281792204,-0.04544449605524639,-0.13640568796953756,-0.16250462781512487,-0.038088062960846596,-0.14797101918843678,1.1104866244630844,-0.31390163831376916,-0.0505753216956455,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,2.2631025430170832,-0.22331537105604454,-0.1749674456644954,-0.23518485528622857,0
-0.6674188483719647,0.24705334490047162,1.2090941207139942,0.5135995840283963,-0.35491175778864026,0.5243797839376566,-0.1715642967907319,0.2084453865577008,-0.7687500267611576,-0.9231429059450511,0.6727708309003421,2.5844594519687063,-0.27495547487102157,-0.05360648093096634,-0.2035520128885311,-0.2946163703992081,-0.027727573654501743,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,3.5659924289042126,-0.03970478608330734,-0.4130020562522259,-0.030993786368687184,-0.9193866356967755,-0.5092612365470142,-0.26481423250278635,-0.20177615895893625,-0.28348045774033764,1
-0.7389990839823385,0.24705334490047162,0.8694736396735676,-0.1190647575694152,-0.34838786842659963,0.6223816096768571,-0.10299150704185214,4.707291679671378,0.4451949293648506,1.0880465744212229,0.9857961496545998,-0.2785892701404009,-0.23613093882736724,-0.0531407389466465,-0.17987344284333173,-0.2493786531619789,0.0676311557377415,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.2279801115899729,-0.29883101783957966,-0.4130020562522259,-0.030993786368687184,0.8538900939291137,-0.5092612365470142,-0.22885370452038314,-0.1781009316339755,-0.24293600135911028,1
-0.7389990839823385,0.24705334490047162,0.8694736396735676,-0.1190647575694152,-0.34838786842659963,0.5976336738841297,-0.10822396891024057,1.1045570465681487,0.4451949293648506,1.0880465744212229,-0.03511253857216676,-0.306599544057154,-0.20164771679284055,0.016957376659459712,-0.13634665967200943,-0.24873240005858993,-0.008447393394867863,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.2679176925338473,-0.29590180422281115,1.8314801778145071,-0.030993786368687184,0.6754527860215853,-0.5092612365470142,-0.19652529290296478,-0.13458029316897413,-0.242339759353504,1
0.8976797024474764,-2.3077874692260227,-1.3873175734956045,-0.07688713479622777,1.564728253608278,0.713454013394094,-0.16192555124370062,0.7945755641767795,0.45474671371205094,1.103871384352574,2.0730029726504373,-0.23620852242548968,-0.23461972192545572,-0.054490601307980294,-0.17952522857796116,-0.24614738764503397,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.05194402807967581,-0.2311305855725539,-0.18005621171205996,-0.4130020562522259,-0.030993786368687184,1.3233510321728035,-0.48768343441110945,-0.22743692154113374,-0.1777527665262555,-0.23995479133107886,1
-0.6674660026773734,0.24705334490047162,1.2090537617738826,0.5135995840283963,-0.35491175778864026,0.5055713527351838,-0.14319884560946838,-0.49381354700150737,-0.7687500267611576,-0.9231429059450511,-0.9439926647920046,-0.29359023111124455,-0.1972514494418252,-0.054490601307980294,-0.1558466585327618,-0.2022021766145827,-0.04544449605524639,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.2704902174961755,-0.2563310142857586,-0.4130020562522259,-0.030993786368687184,-0.9038222405051721,-0.5092612365470142,-0.19240374241787558,-0.15407753920129474,-0.19941033494985153,1
0.2263910106495322,2.1111511409550476,-1.189074459666659,-0.18233119172919637,-0.899569919217769,0.9342056006652223,1.676045528210209,-0.5230743358998078,-0.796537035771195,-0.9691787166544364,-0.9795454631367754,-0.3555378470826623,3.4329663156591037,-0.054490601307980294,2.14445677850528,4.06694582437308,-0.04544449605524639,1.7598745286044644,2.5519453310755003,-0.038088062960846596,2.0626716194114167,0.38396746662385933,-0.31390163831376916,-0.3368927496794313,-0.4130020562522259,-0.030993786368687184,-0.9544038904169502,0.7360252811855701,3.2109665706445254,2.1459011623970974,3.739364354085263,1
1.592074003895673,0.24764574886108218,0.6931050713851938,0.5135995840283963,-0.4177835765077754,0.46993432519365635,-0.10849936164015574,-0.37677039140830604,-0.7687500267611576,-0.9231429059450511,-0.9228460189954407,-0.2559464408156896,-0.2462698304056464,0.033881966733726794,-0.1171948750766276,-0.2939701172958192,0.09420653933885847,-0.160016737770864,-0.1963029096314948,-0.038088062960846596,-0.17549627256434255,-0.9237670174867461,-0.1985144578509774,-0.2957361494874918,-0.4130020562522259,-0.030993786368687184,-0.9150661197668111,-0.5092612365470142,-0.23155847202622293,-0.11543121224437354,-0.28348045774033764,1
